2017/11/08 19:41:11 [INFO] Terraform version: 0.10.0  2041053ee9444fa8175a298093b55a89586a1823
2017/11/08 19:41:11 [INFO] Go runtime version: go1.8
2017/11/08 19:41:11 [INFO] CLI args: []string{"/Users/heguimin/Projects/go/bin/terraform", "plan"}
2017/11/08 19:41:11 [DEBUG] Attempting to open CLI config file: /Users/heguimin/.terraformrc
2017/11/08 19:41:11 [DEBUG] File doesn't exist, but doesn't need to. Ignoring.
2017/11/08 19:41:11 [INFO] CLI command args: []string{"plan"}
2017/11/08 19:41:11 [INFO] command: empty terraform config, returning nil
2017/11/08 19:41:11 [DEBUG] command: no data state file found for backend config
2017/11/08 19:41:11 [DEBUG] New state was assigned lineage "cf6c2c79-da72-4be6-84c7-9a4b939492b5"
2017/11/08 19:41:11 [INFO] command: backend initialized: <nil>
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "alicloud_vpc.default" waiting on "var.prefix"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "meta.count-boundary (count boundary fixup)" waiting on "alicloud_eip.default"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "data.alicloud_zones.default" waiting on "data.alicloud_instance_types.1c2g"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "meta.count-boundary (count boundary fixup)" waiting on "alicloud_security_group_rule.all-in"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "alicloud_security_group_rule.http-out" waiting on "alicloud_security_group.default"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "alicloud_vswitch.default" waiting on "var.vswitch_cidr"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "alicloud_security_group_rule.ssh" waiting on "alicloud_security_group.default"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "provider.alicloud (close)" waiting on "alicloud_security_group_rule.ssh"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "provider.alicloud" waiting on "var.alicloud_secret_key"
2017/11/08 19:42:00 [DEBUG] dag/walk: added edge: "alicloud_security_group_rule.boshtarget" waiting on "alicloud_security_group.default"
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group_rule.boshagent", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_eip.default", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group_rule.all-in", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "data.alicloud_instance_types.1c2g", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "provider.alicloud (close)", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_vswitch.default", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "provider.alicloud", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_vpc.default", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group_rule.ssh", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "meta.count-boundary (count boundary fixup)", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "data.alicloud_zones.default", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group.default", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "root", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group_rule.http-out", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: dependencies changed for "alicloud_security_group_rule.boshtarget", sending new deps
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.uaa_private_ip"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.vpc_cidr"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.vpc_cidr': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.prefix"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.rule_policy"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.instance_type"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.alicloud_access_key"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.router_private_ip"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.router_private_ip': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.vswitch_cidr"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.disk_category"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.bosh_ip"
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.alicloud_secret_key"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.alicloud_secret_key': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.instance_type': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.image_name_regex"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.image_name_regex': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.ecs_password"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.ecs_password': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.alicloud_access_key': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.prefix': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.vswitch_cidr': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.rule_policy': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.disk_category': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "var.alicloud_region"
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.alicloud_region': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.uaa_private_ip': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.var.bosh_ip': walking
2017/11/08 19:42:00 [DEBUG] dag/walk: walking "provider.alicloud"
2017/11/08 19:42:00 [DEBUG] vertex 'root.provider.alicloud': walking
2017/11/08 19:42:00 [DEBUG] vertex 'root.provider.alicloud': evaluating
2017/11/08 19:42:00 [TRACE] [walkPlan] Entering eval tree: provider.alicloud
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalInitProvider
2017/11/08 19:42:00 [DEBUG] root: eval: terraform.EvalNoop
2017/11/08 19:42:00 [DEBUG] root: eval: terraform.EvalNoop
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalOpFilter
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalBuildProviderConfig
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalSetProviderConfig
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalOpFilter
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:00 [DEBUG] root: eval: *terraform.EvalConfigProvider
2017/11/08 19:42:01 [DEBUG] plugin: terraform-provider-alicloud: 2017/11/08 19:42:01 [DEBUG] Instantiate OSS client using endpoint: "http://oss-cn-qingdao.aliyuncs.com"
2017/11/08 19:42:01 [TRACE] [walkPlan] Exiting eval tree: provider.alicloud
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "alicloud_eip.default"
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default': walking
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "alicloud_vpc.default"
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_vpc.default': walking
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "data.alicloud_instance_types.1c2g"
2017/11/08 19:42:01 [DEBUG] vertex 'root.data.alicloud_instance_types.1c2g': walking
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default': evaluating
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: alicloud_eip.default
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_vpc.default': evaluating
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: alicloud_vpc.default
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [DEBUG] vertex 'root.data.alicloud_instance_types.1c2g': evaluating
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: data.alicloud_instance_types.1c2g
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountCheckComputed
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalIf
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountFixZeroOneBoundary
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountCheckComputed
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalIf
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountFixZeroOneBoundary
2017/11/08 19:42:01 [TRACE] [walkPlan] Exiting eval tree: alicloud_eip.default
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default': expanding/walking dynamic subgraph
2017/11/08 19:42:01 [TRACE] [walkPlan] Exiting eval tree: alicloud_vpc.default
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_vpc.default': expanding/walking dynamic subgraph
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ResourceCountTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] OrphanResourceCount: Starting...
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.OrphanResourceCountTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountCheckComputed
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalIf
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalCountFixZeroOneBoundary
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ResourceCountTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] OrphanResourceCount: Starting...
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.OrphanResourceCountTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] Resource state not found for "alicloud_vpc.default": alicloud_vpc.default
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.TargetsTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] Resource state not found for "alicloud_eip.default[0]": alicloud_eip.default[0]
2017/11/08 19:42:01 [DEBUG] ReferenceTransformer: "alicloud_vpc.default" references: []
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.RootTransformer:

alicloud_vpc.default - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] dag/walk: added new vertex: "alicloud_vpc.default"
2017/11/08 19:42:01 [DEBUG] Resource state not found for "alicloud_eip.default[1]": alicloud_eip.default[1]
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.AttachStateTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "alicloud_vpc.default"
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_vpc.default': walking
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.TargetsTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] ReferenceTransformer: "alicloud_eip.default[1]" references: []
2017/11/08 19:42:01 [DEBUG] ReferenceTransformer: "alicloud_eip.default[0]" references: []
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ReferenceTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_vpc.default': evaluating
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.RootTransformer:

alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
root - terraform.graphNodeRoot
  alicloud_eip.default[0] - *terraform.NodePlannableResourceInstance
  alicloud_eip.default[1] - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: alicloud_vpc.default
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [TRACE] [walkPlan] Exiting eval tree: data.alicloud_instance_types.1c2g
2017/11/08 19:42:01 [DEBUG] vertex 'root.data.alicloud_instance_types.1c2g': expanding/walking dynamic subgraph
2017/11/08 19:42:01 [DEBUG] dag/walk: added new vertex: "root"
2017/11/08 19:42:01 [DEBUG] dag/walk: added new vertex: "alicloud_eip.default[0]"
2017/11/08 19:42:01 [DEBUG] dag/walk: added new vertex: "alicloud_eip.default[1]"
2017/11/08 19:42:01 [DEBUG] dag/walk: added edge: "root" waiting on "alicloud_eip.default[0]"
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ResourceCountTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] dag/walk: added edge: "root" waiting on "alicloud_eip.default[1]"
2017/11/08 19:42:01 [TRACE] OrphanResourceCount: Starting...
2017/11/08 19:42:01 [DEBUG] dag/walk: dependencies changed for "root", sending new deps
2017/11/08 19:42:01 [TRACE] OrphanResourceCount: Checking: data.alicloud_instance_types.1c2g
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.OrphanResourceCountTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "alicloud_eip.default[1]"
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default[1]': walking
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "alicloud_eip.default[0]"
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default[0]': walking
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default[1]': evaluating
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: alicloud_eip.default[1]
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] vertex 'root.alicloud_eip.default[0]': evaluating
2017/11/08 19:42:01 [TRACE] [walkPlan] Entering eval tree: alicloud_eip.default[0]
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalSequence
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalInterpolate
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:42:01 [DEBUG] Attaching resource state to "data.alicloud_instance_types.1c2g": &terraform.ResourceState{Type:"alicloud_instance_types", Dependencies:[]string{}, Primary:(*terraform.InstanceState)(0xc42008b860), Deposed:[]*terraform.InstanceState{}, Provider:"", mu:sync.Mutex{state:0, sema:0x0}}
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.AttachStateTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.TargetsTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] ReferenceTransformer: "data.alicloud_instance_types.1c2g" references: []
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.ReferenceTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [TRACE] Graph after step *terraform.RootTransformer:

data.alicloud_instance_types.1c2g - *terraform.NodePlannableResourceInstance
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:42:01 [DEBUG] dag/walk: added new vertex: "data.alicloud_instance_types.1c2g"
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalGetProvider
2017/11/08 19:42:01 [DEBUG] root: eval: *terraform.EvalValidateResource
2017/11/08 19:42:01 [DEBUG] dag/walk: walking "data.alicloud_instance_types.1c2g"
2017/11/08 19:42:01 [DEBUG] vertex 'root.data.alicloud_instance_types.1c2g': walking
2017/11/08 19:42:01 [DEBUG] vertex 'root.data.alicloud_instance_types.1c2g': evaluating
